timestamps,TP9,AF7,AF8,TP10,Right AUX,,,,,,,,,,,,,,,,
1533222614,14.16,34.668,-183.105,13.672,51.27,35.847668,31.568352,40.763708,27.845708,14.99567597,4.483478216,219.9645922,12.40824185,0.180433063,0.492497846,-0.19891265,0.410261653,-0.063311085,0.114405195,-1.259787813,-0.53168854
1533222614,30.762,36.621,97.168,13.184,-0.488,35.689468,31.578116,40.279332,27.667976,14.9466188,4.486587321,220.309321,12.27856751,0.18136239,0.488669399,-0.184333475,0.393525773,-0.053696346,0.103946226,-1.271474337,-0.57308011
1533222614,36.133,34.668,274.414,12.695,-3.418,35.58986,31.564444,40.949252,27.519536,14.7888443,4.494942135,220.0504705,12.16697428,0.168177846,0.484336354,-0.180384424,0.382238083,-0.039031835,0.082456426,-1.266522385,-0.598871404
1533222614,21.973,33.203,89.844,13.672,25.391,35.47658,31.550772,41.783236,27.3711,14.70104896,4.480242119,220.5086688,12.12210535,0.170953375,0.487268146,-0.183715547,0.391247958,0.001294187,0.112194426,-1.273781208,-0.58020552
1533222614,21.484,35.645,-277.832,14.16,62.5,35.363296,31.556632,41.501988,27.210944,14.69640802,4.469952862,220.2967917,12.06318111,0.187152103,0.494229531,-0.19411123,0.399071915,0.009542164,0.140710408,-1.265214559,-0.562568477
1533222614,22.461,34.18,-343.262,9.766,23.438,35.212904,31.552728,39.793004,27.050788,14.69466997,4.474371664,220.6609318,11.97100727,0.203284393,0.491086292,-0.195761396,0.397814295,0.016651776,0.127946855,-1.266496785,-0.562628086
1533222614,22.461,30.762,209.473,10.254,-11.23,35.01564,31.546868,39.306676,26.87696,14.63317668,4.471643475,221.981121,11.93529593,0.2147053,0.493332062,-0.190117278,0.40187301,0.045730775,0.136182868,-1.27741398,-0.546131223
1533222614,36.621,33.203,440.43,14.16,-9.277,34.88478,31.531244,40.191444,26.732428,14.46978361,4.471716232,221.4730488,11.86168313,0.195197832,0.497234801,-0.192175578,0.396261047,0.031740274,0.138616361,-1.273850216,-0.54989409
1533222614,24.414,33.203,134.766,8.789,-65.918,34.7715,31.496088,41.61918,26.593756,14.30515027,4.459009967,222.6335298,11.7951678,0.173779042,0.504443895,-0.179663408,0.403312759,0.045087917,0.172189098,-1.265912382,-0.532504582
1533222614,13.672,33.203,-160.156,11.23,-25.879,34.64064,31.482416,42.13676,26.4668,14.27533726,4.410587876,222.0881073,11.80154127,0.189357233,0.491555685,-0.193445341,0.412444849,0.067767464,0.200877914,-1.251530872,-0.513666523
1533222614,26.367,32.227,-129.883,14.648,43.945,34.478528,31.466792,40.83598,26.316408,14.31831419,4.399922491,221.4631093,11.79539162,0.200181044,0.498374957,-0.191679967,0.425863026,0.055205599,0.231137882,-1.247245158,-0.493921846
1533222614,40.527,31.738,166.504,12.207,88.867,34.332044,31.445308,40.0352,26.14258,14.18042878,4.390266529,221.5148324,11.70472514,0.19220617,0.507640669,-0.177021332,0.427275042,0.075707049,0.262069025,-1.252797489,-0.485449079
1533222614,48.828,34.18,301.758,18.066,123.535,34.281264,31.455076,40.445356,26.015624,13.92472467,4.375662548,220.6924285,11.58925331,0.118649093,0.518910301,-0.180319553,0.41249089,-0.047512311,0.305161094,-1.247923907,-0.518618414
1533222614,43.457,29.297,129.883,17.578,73.73,34.263684,31.4375,41.806684,25.896484,13.84810475,4.379042953,221.0843952,11.50251916,0.105715371,0.511948448,-0.179767384,0.418626929,-0.035528886,0.290807915,-1.252265611,-0.496455996
1533222614,30.762,27.344,-214.355,17.578,49.805,34.216812,31.404296,42.22856,25.80078,13.83358977,4.37885068,220.5805315,11.43457262,0.107251088,0.523130963,-0.193439053,0.429675642,-0.025383672,0.299791438,-1.238063347,-0.466768411
1533222614,27.832,32.227,-324.219,19.531,10.254,34.111344,31.394532,40.380904,25.71484,13.82548836,4.378290293,219.9861671,11.40350226,0.116777077,0.539365486,-0.189218443,0.446627564,-0.017277337,0.317407937,-1.239575268,-0.437115532
1533222614,35.645,34.18,12.695,15.137,21.973,34.001972,31.371096,39.02348,25.582028,13.77291229,4.373702121,221.1180156,11.36928274,0.128511359,0.546160792,-0.179809642,0.463150355,0.014690745,0.335158501,-1.251732393,-0.404615681
1533222614,52.734,33.691,236.816,20.508,3.906,34.03322,31.361328,39.029336,25.490232,13.65070359,4.342783787,220.2368991,11.2976292,0.117907088,0.543367753,-0.174818407,0.471732759,0.046494035,0.380055426,-1.244111287,-0.378528487
1533222614,51.758,34.18,268.066,24.902,3.418,34.1133,31.363284,40.332068,25.439448,13.68470009,4.334769003,220.2421597,11.24491754,0.118451251,0.548455632,-0.174821657,0.486452551,0.027615826,0.404732273,-1.244185284,-0.338704429
1533222614,33.691,35.645,-97.656,20.508,17.578,34.084,31.337896,40.822304,25.3457,13.72971738,4.335934625,220.6310648,11.21865516,0.10838029,0.547133402,-0.186886287,0.498476803,-0.003728069,0.400420708,-1.247891668,-0.309889468
1533222614,23.438,37.109,-375.977,21.484,-2.441,33.96486,31.322268,39.119176,25.25976,13.72274168,4.291807966,220.185523,11.16117126,0.114487371,0.52460253,-0.189044962,0.512818611,0.00314545,0.405688693,-1.239121878,-0.267141548
1533222614,28.32,33.691,82.031,25.391,32.715,33.871108,31.326172,38.302768,25.230464,13.68515503,4.26344468,221.7568613,11.10751579,0.128782217,0.508912672,-0.18870884,0.527345382,0.026537244,0.410276913,-1.244439023,-0.223036067
1533222614,43.945,28.809,374.512,27.344,56.641,33.898452,31.320316,38.923864,25.20312,13.64298882,4.265171623,221.2188693,11.09742759,0.141494367,0.506079161,-0.184534794,0.535540959,0.056460655,0.403154547,-1.236184111,-0.207925895
1533222614,38.574,27.344,267.09,26.855,81.055,33.955092,31.292972,40.304724,25.146476,13.65634843,4.26762773,221.9456851,11.08370087,0.136595315,0.508585761,-0.179311471,0.542890816,0.044444259,0.39855086,-1.237813258,-0.190224221
1533222614,17.578,28.32,-125,25.391,26.855,33.943372,31.26758,40.632848,25.080072,13.64621418,4.271130009,222.2881605,11.03865738,0.125869624,0.522215232,-0.192301322,0.553195203,0.050473817,0.402899278,-1.24000343,-0.149427193
1533222614,16.602,34.18,-253.906,23.926,32.227,33.87306,31.26758,39.724644,25.00976,13.6590617,4.26985412,221.9819299,10.98672491,0.124994449,0.537302157,-0.193640229,0.56476272,0.043945046,0.419143575,-1.233995307,-0.103538843
1533222614,28.32,37.598,-13.184,26.367,4.395,33.773448,31.2793,38.808628,24.914056,13.70301068,4.26985412,222.7223914,10.93733033,0.131108057,0.537302157,-0.188633955,0.578177523,0.017740615,0.419143575,-1.248526851,-0.056259958
1533222614,51.27,32.227,126.953,27.344,-30.762,33.750012,31.263676,38.126988,24.808588,13.6522044,4.283225391,222.4660131,10.81924946,0.142843857,0.535055102,-0.178896879,0.572410432,0.050879308,0.388192761,-1.244970888,-0.026598302
1533222614,54.688,34.18,174.316,25.391,3.906,33.812516,31.242192,38.615268,24.712888,13.61693353,4.272560072,221.9310426,10.66481723,0.13732218,0.54423985,-0.177053144,0.54789305,0.059543235,0.423681887,-1.237379209,-0.045695972
1533222614,38.086,39.551,-32.227,32.227,31.738,33.869156,31.24024,39.863312,24.648436,13.67714422,4.244130101,222.0964553,10.55075316,0.135983553,0.541730987,-0.182374147,0.542550138,0.025231379,0.469428716,-1.240551313,-0.014514802
1533222614,29.785,33.203,-213.379,26.855,42.48,33.812516,31.214848,39.441436,24.552732,13.66535232,4.240178325,220.8093421,10.45461843,0.125458029,0.538950565,-0.181706522,0.531072389,0.032505951,0.467968362,-1.231468723,0.005034786
1533222614,37.109,27.344,-7.324,21.484,-3.906,33.693372,31.17774,37.853548,24.421872,13.65276166,4.20910347,221.1932304,10.32311922,0.136616027,0.53846713,-0.179862471,0.514028762,0.044853116,0.523257838,-1.239134668,0.012900783
1533222614,50.781,20.996,217.285,29.785,-59.57,33.654308,31.132816,37.24808,24.353512,13.49192003,4.202138577,220.0912267,10.15173351,0.108641569,0.556070471,-0.177107607,0.478550946,0.04915338,0.55808982,-1.234743774,-0.051030216
1533222614,67.871,14.16,243.652,50.293,-28.32,33.750012,31.060548,38.09378,24.378904,13.42784268,4.250630252,219.3846199,10.05702966,0.094964954,0.513516952,-0.182142231,0.46831655,0.054530287,0.553642804,-1.232934397,-0.026201703
1533222614,65.918,29.297,-13.184,48.828,14.16,33.84962,31.031252,38.95706,24.376952,13.58581629,4.383462031,219.7723522,10.1145422,0.133303609,0.283017239,-0.189463531,0.491646857,0.073304188,1.07986457,-1.239555193,0.020909019
1533222614,39.551,44.434,-341.309,20.996,0.488,33.824232,31.066408,37.544948,24.271484,13.72982727,4.370606006,219.1419346,10.10975623,0.15867964,0.297190743,-0.195738364,0.489431715,0.063509354,1.125663386,-1.224816382,0.015510695
1533222614,32.715,43.457,-85.449,11.23,38.574,33.710952,31.111328,36.26956,24.126952,13.71331722,4.442621704,220.451668,10.00599763,0.162397543,0.365665709,-0.193669201,0.487457724,0.07733777,1.186133377,-1.236361573,0.049768824
1533222614,56.152,43.457,305.664,16.113,52.734,33.666028,31.146484,36.732452,23.996092,13.60417321,4.510656885,220.2362548,9.931798948,0.159121803,0.40309717,-0.18027705,0.482429269,0.11758564,1.154379557,-1.235930892,0.06228469
1533222614,64.941,45.898,278.32,18.066,40.039,33.708996,31.185544,37.681668,23.888668,13.51075697,4.572318085,220.6817009,9.819928415,0.128382608,0.441542942,-0.179533295,0.472774603,0.079988435,1.135838962,-1.240752295,0.067565242
1533222614,48.828,47.363,-6.836,13.184,35.156,33.732432,31.216792,38.74026,23.765624,13.59314989,4.656030997,221.2099242,9.736633287,0.151857396,0.516559605,-0.185953734,0.477275004,0.0969662,1.234833976,-1.248860168,0.1086021
1533222614,40.527,49.805,-371.582,14.16,41.016,33.691416,31.273432,37.880884,23.628904,13.61421366,4.737894172,220.3560651,9.676339176,0.150218476,0.609175682,-0.191504338,0.483178551,0.081926447,1.449806485,-1.23332818,0.141936998
1533222614,46.875,50.781,-166.504,10.254,68.848,33.59962,31.351556,36.019556,23.474608,13.57804282,4.873736303,221.5372546,9.568595804,0.153051025,0.746064075,-0.199667964,0.470224067,0.107144309,1.801780261,-1.228797728,0.13878473
1533222614,60.059,46.875,287.598,8.301,42.48,33.519544,31.396476,35.652368,23.30664,13.40930941,5.027471481,221.290698,9.471133525,0.10424455,0.869205878,-0.184726271,0.446511504,0.057953319,2.112757603,-1.232439522,0.109657234
1533222614,72.266,48.34,302.246,13.672,8.789,33.562516,31.458976,36.140648,23.164064,13.18859813,5.115387883,220.794249,9.365374386,-0.016573322,0.909344946,-0.190184576,0.403773556,-0.298197543,2.081714655,-1.234592891,0.033373343
1533222614,73.73,52.246,19.043,18.066,-5.859,33.671888,31.54296,36.814476,23.035156,13.2972615,5.225823677,221.2496498,9.238279585,0.036404783,0.954654597,-0.189732596,0.37240781,-0.171495765,2.069919476,-1.239787211,-0.025886217
1533222614,65.43,53.223,-211.914,18.555,-17.09,33.734388,31.619132,36.548852,22.927736,13.51385464,5.388628667,220.9385672,9.08172696,0.113056233,1.055974898,-0.197362155,0.326298406,-0.037154735,2.322831526,-1.229303872,-0.12245517
1533222614,66.895,51.758,-92.285,22.949,1.953,33.783216,31.687492,35.605492,22.863284,13.62444743,5.55798641,221.1984108,8.974197008,0.14100438,1.160754432,-0.196524787,0.311120543,-0.022754272,2.585280466,-1.234070403,-0.124720294
1533222614,73.73,46.875,168.457,24.902,16.113,33.84962,31.74804,35.212912,22.800784,13.72137292,5.698947326,221.2431186,8.915525971,0.170001772,1.218490597,-0.184768168,0.315172525,0.00841546,2.630284131,-1.238593048,-0.082497542
1533222614,78.125,45.41,282.715,24.414,45.41,33.9629,31.796868,35.843772,22.72852,13.87412723,5.779330116,220.9184231,8.84569579,0.227316534,1.210138166,-0.183957695,0.311877518,0.121700074,2.465524497,-1.233727718,-0.044860415
1533222614,69.336,47.363,125.977,31.25,62.988,34.109384,31.845696,37.476588,22.703128,14.11838745,5.842889369,221.4005124,8.757638679,0.310471736,1.19749274,-0.185990087,0.300424438,0.289418083,2.311848001,-1.240960298,-0.017942469
1533222614,47.852,46.387,-221.191,25.391,-1.953,34.185556,31.912104,37.650416,22.66602,14.2942713,5.921550168,220.5489409,8.723488942,0.329513118,1.198265705,-0.198122729,0.296493271,0.268628974,2.188716415,-1.225124858,0.002075667
1533222614,49.316,42.969,-241.699,20.996,15.625,34.185556,31.9707,35.681668,22.58594,14.31663405,5.991032419,220.3268756,8.692062994,0.315667165,1.181586177,-0.197220759,0.302191902,0.244441497,2.039230336,-1.223912807,0.036656681
1533222614,61.035,41.504,95.703,19.531,66.895,34.20704,32.02148,34.660184,22.494144,14.31663405,6.027286767,220.6162086,8.614199031,0.315667165,1.156841074,-0.181311792,0.299412105,0.244441497,1.917982592,-1.233457109,0.075361082
1533222614,67.871,40.039,306.152,22.461,19.043,34.279304,32.070308,34.968776,22.433596,14.35297855,6.053961187,219.7394929,8.52314454,0.321683316,1.132635134,-0.181320397,0.290014543,0.23911206,1.817180315,-1.225505385,0.100424094
1533222614,56.641,40.527,236.328,25.879,35.645,34.363288,32.1289,36.55276,22.384768,14.47677141,6.069243652,220.0674433,8.469010918,0.344247598,1.110434278,-0.179938585,0.294268506,0.236111096,1.743361319,-1.228235557,0.148019406
1533222614,31.738,38.574,-151.855,20.02,60.059,34.378912,32.17968,37.068388,22.324224,14.54546503,6.079929123,220.0860094,8.413411877,0.336638615,1.090614113,-0.195758249,0.291901993,0.189601187,1.677529518,-1.223071083,0.190546488
1533222614,32.227,37.598,-232.91,15.137,20.996,34.335944,32.189448,35.58206,22.250008,14.54051825,6.080534618,219.4898008,8.375514303,0.334075841,1.074249412,-0.194790367,0.30329923,0.192364246,1.639358166,-1.217198416,0.235726874
1533222614,56.641,38.574,103.027,17.09,-3.906,34.369148,32.216792,34.601588,22.164072,14.53090055,6.087292797,220.0564015,8.356570728,0.342832697,1.06820448,-0.180737531,0.319461297,0.204487672,1.613992074,-1.231972196,0.264714746
1533222614,65.918,40.527,239.258,18.555,7.812,34.474616,32.26562,34.644556,22.085948,14.57245392,6.10059581,219.2025803,8.2982901,0.343942355,1.052318739,-0.180950012,0.325767679,0.18353402,1.559200305,-1.224075504,0.310500158
1533222614,58.105,37.598,227.539,18.066,40.527,34.605472,32.300776,35.976588,22.027352,14.70492152,6.118107487,219.2417933,8.239520494,0.352843616,1.030363782,-0.180953839,0.33191057,0.145563806,1.48631901,-1.224621908,0.362044967
1533222614,48.828,36.133,-142.578,18.555,18.555,34.724612,32.337888,36.326196,21.966808,14.7691808,6.123414682,219.398657,8.215681855,0.338986481,1.013725888,-0.195121151,0.347136665,0.104225717,1.4487479,-1.223435505,0.400122912
1533222614,38.574,41.016,-331.055,15.137,-3.418,34.757816,32.388672,34.990256,21.888684,14.76327091,6.118390467,219.0425055,8.185097588,0.323349747,1.001730795,-0.19584757,0.361388965,0.096714433,1.4366254,-1.21748476,0.445475657
1533222614,47.852,39.551,125,14.648,11.23,34.724616,32.425784,34.673848,21.791028,14.76255346,6.137566929,220.2620987,8.156540719,0.316777637,0.979926664,-0.193040958,0.376501712,0.094381333,1.363291618,-1.230586075,0.486422859
1533222614,65.43,34.18,282.227,28.809,19.043,34.76954,32.437504,34.759788,21.755872,14.72352762,6.152754558,220.0749286,8.096030193,0.31654962,0.960997269,-0.190745916,0.37995132,0.114811556,1.303721872,-1.226881425,0.530008461
1533222614,58.105,34.18,199.219,31.738,-3.906,34.892584,32.466804,35.437524,21.773448,14.80012056,6.153296449,220.1677389,8.046042979,0.329409937,0.95510535,-0.190313157,0.372280767,0.109847624,1.2947981,-1.227627421,0.567061212
1533222614,38.086,35.156,-28.809,18.066,8.301,34.951176,32.503912,36.072288,21.722664,14.8658619,6.144040296,220.413009,8.063080015,0.316190994,0.948135631,-0.197295735,0.369667705,0.068223224,1.299661862,-1.231982485,0.542111058
1533222614,32.715,35.645,-309.082,16.602,46.875,34.962896,32.51954,34.560568,21.66798,14.84939127,6.132095733,219.9965086,8.046203905,0.307210024,0.940747264,-0.203032101,0.38504619,0.075550137,1.30485249,-1.220256876,0.575640531
1533222614,53.711,38.574,30.273,19.043,22.461,35.039068,32.560556,33.597676,21.621104,14.84645342,6.135113788,221.0662678,8.034307285,0.305161839,0.932207245,-0.194839899,0.401415244,0.076972901,1.286905746,-1.236416125,0.603304915
1533222614,60.059,39.062,367.676,18.555,1.465,35.14454,32.601568,34.152364,21.564464,14.89371063,6.141198504,220.555963,8.015199736,0.294874465,0.914414642,-0.187979875,0.415924485,0.041683742,1.247684877,-1.228584798,0.641044037
1533222614,48.34,39.062,319.336,21.484,52.734,35.242196,32.636724,35.27346,21.535164,14.97725586,6.1502733,221.2227434,7.986468907,0.287546597,0.895907453,-0.182715486,0.430797113,-0.00292243,1.202465982,-1.229567452,0.69113069
1533222614,41.504,44.434,-43.945,26.855,32.227,35.355476,32.720708,36.156272,21.548832,14.98340588,6.162017846,221.9566823,7.973209727,0.271946386,0.878424523,-0.187596879,0.441026428,-0.014183815,1.154556719,-1.238441787,0.719688962
1533222614,37.109,40.527,-267.09,22.461,-22.461,35.429692,32.792972,35.326192,21.548832,14.92290073,6.179198616,221.1965932,7.979411115,0.265684534,0.871541389,-0.191701259,0.435963588,0.007066851,1.093309507,-1.224425559,0.705771778
1533222614,49.316,34.18,-15.625,20.508,3.906,35.503908,32.818364,33.890644,21.515628,14.88510082,6.164352911,221.9453766,7.979411115,0.258462853,0.869286339,-0.188458255,0.435963588,0.026033937,1.069981472,-1.237511874,0.705771778
1533222614,64.453,34.668,254.395,25.391,67.383,35.673828,32.833988,33.966816,21.498052,14.90797145,6.156905507,221.1046942,7.966339098,0.245615856,0.862136498,-0.181966869,0.447644784,0.005218973,1.073605593,-1.230523037,0.735035534
1533222614,58.105,37.598,288.574,27.344,70.312,35.865232,32.86524,35.084004,21.492192,14.99496594,6.156622243,221.1776459,7.952857046,0.239200457,0.854841459,-0.181876221,0.452525929,-0.022139741,1.065486749,-1.231418333,0.760133284
1533222614,44.922,35.645,-69.336,30.273,-5.859,36.029296,32.908212,35.771504,21.52344,14.97457454,6.16091146,221.7570527,7.947986643,0.234932978,0.840079111,-0.189557133,0.454048082,-0.032345526,1.037819798,-1.239335655,0.769064059
1533222614,37.109,35.156,-391.602,25.391,-1.465,36.115232,32.9629,34.779316,21.539068,14.84716463,6.142583898,221.1626621,7.967144459,0.248911094,0.835660254,-0.19302308,0.444331796,-0.027576032,1.051152072,-1.227374722,0.731483381
1533222614,46.875,39.062,-66.895,21.973,41.504,36.124996,33.017584,33.373064,21.525396,14.79065703,6.101186644,222.5226117,7.9708978,0.244834218,0.852458591,-0.202583078,0.438237536,-0.002219938,1.081177237,-1.220749892,0.721103187
1533222614,69.824,38.574,374.512,30.273,41.016,36.21484,33.062504,33.392596,21.53516,14.79697505,6.094309975,222.047435,7.967194764,0.24336242,0.840033629,-0.190892492,0.443581648,-0.007315071,1.062983636,-1.216736005,0.730945225
1533222614,66.895,38.574,334.961,34.18,38.086,36.361328,33.113284,34.185564,21.566412,14.93304728,6.093710186,222.0773447,7.976445091,0.263375468,0.824325068,-0.190460178,0.441677072,-0.017513189,1.039316522,-1.216364439,0.7156355
1533222614,45.898,35.156,41.992,30.762,23.438,36.455076,33.134768,34.992204,21.605476,15.05366323,6.086498938,222.8005246,8.010684764,0.262186354,0.811688669,-0.189739639,0.43927382,-0.053187322,1.025496071,-1.223595875,0.669832697
1533222614,35.156,33.203,-229.004,31.738,-14.16,36.496092,33.140628,34.47072,21.650396,15.0397216,6.08418243,222.4606588,8.031676368,0.248293499,0.802753267,-0.1988973,0.427206866,-0.050976754,1.019771002,-1.21201331,0.629714591
1533222614,37.598,35.156,-77.148,33.203,-5.859,36.523436,33.164064,33.560564,21.701176,15.02205964,6.083537201,222.9274717,8.056878035,0.242752053,0.800144651,-0.196427606,0.414412311,-0.04109031,1.01834209,-1.221588713,0.584765455
1533222614,51.758,33.203,217.285,31.25,12.207,36.60742,33.18164,33.404312,21.738284,15.01780124,6.079955127,222.9167897,8.08958887,0.237679191,0.791072814,-0.185185715,0.402224127,-0.03955817,1.01481287,-1.224458892,0.533153
1533222614,60.547,34.668,266.113,29.297,-14.16,36.763672,33.201172,34.109388,21.755864,15.04413702,6.073662755,222.7736457,8.11208689,0.223981931,0.786275108,-0.185200071,0.391655668,-0.061524695,1.021240014,-1.222539994,0.494204637
1533222614,43.457,35.645,77.148,26.855,-20.508,36.902344,33.226564,35.568372,21.79102,15.08922201,6.070546499,223.2314683,8.123724564,0.210906311,0.778524828,-0.189094023,0.386452418,-0.084543635,1.018944452,-1.230167089,0.47357713
1533222614,29.785,34.668,-144.043,24.414,69.824,36.968748,33.251956,35.755872,21.830084,14.99007456,6.067425935,222.3104701,8.126709249,0.21381516,0.768413572,-0.199003565,0.374323114,-0.063970036,1.013517836,-1.213038999,0.462189069
1533222614,30.762,31.738,-186.523,24.414,27.832,36.980468,33.27344,34.177748,21.843756,14.92119538,6.060088303,222.1383819,8.115700286,0.219152217,0.76073983,-0.199868216,0.364188746,-0.038840739,1.018349433,-1.209387989,0.47151976
1533222614,46.875,30.273,78.613,26.855,-13.184,37.027344,33.277344,33.357436,21.845708,14.91513948,6.045083948,222.3111012,8.117168425,0.217681819,0.761588194,-0.183864372,0.359032405,-0.035124341,1.04077133,-1.218045698,0.466548757
1533222614,50.781,32.715,278.809,29.297,13.672,37.11328,33.279296,33.857436,21.832036,14.92779258,6.042820327,221.764407,8.118319129,0.208818523,0.761148584,-0.179774591,0.358404577,-0.047220301,1.044361327,-1.209421337,0.464413259
1533222614,33.691,33.203,237.793,28.32,26.367,37.218748,33.298828,35.865248,21.822268,14.94494144,6.042558487,222.1776036,8.102804011,0.194426403,0.760288594,-0.1807657,0.358946339,-0.063008209,1.04406629,-1.215579889,0.483369874
1533222614,17.578,35.645,-185.547,21.484,68.359,37.20898,33.326172,36.601576,21.80664,14.82643863,6.034349994,221.7412516,8.09346217,0.210399563,0.755853988,-0.196241414,0.360488169,-0.040225076,1.054428745,-1.204965147,0.497010389
1533222614,20.02,39.551,-296.875,16.602,23.926,37.109372,33.345704,34.847668,21.740236,14.83861449,6.029409392,220.6924912,8.090314965,0.208788373,0.745908676,-0.188118759,0.366403071,-0.044288337,1.0528066,-1.210138084,0.505210121
1533222614,45.41,41.992,233.887,17.09,28.809,37.117184,33.38086,34.410168,21.658204,14.87017789,6.041670304,221.5951773,8.064487761,0.22090157,0.735983344,-0.176120732,0.382323542,-0.056826201,1.014602694,-1.224874349,0.547485397
1533222614,54.688,41.016,374.512,21.973,45.898,37.199216,33.423832,35.333996,21.607424,14.87403849,6.066357395,221.0912207,8.006630899,0.219530229,0.721230342,-0.179379122,0.389410802,-0.060126313,0.94884191,-1.222643003,0.60494225
1533222614,35.645,39.551,171.387,20.02,36.133,37.253904,33.457036,36.794936,21.568364,14.91427208,6.082282928,222.0296475,7.963931771,0.207775354,0.702761645,-0.175627714,0.397342607,-0.089025322,0.896712111,-1.227841397,0.664418052
1533222614,18.066,37.109,-174.805,19.531,32.227,37.242184,33.480472,37.04884,21.54688,14.88325016,6.093016694,221.7169799,7.947592863,0.202295162,0.686874325,-0.190892379,0.410218932,-0.071984692,0.857812418,-1.216884955,0.698387573
1533222614,23.926,34.18,-221.68,22.461,-7.324,37.17578,33.503912,36.109384,21.544928,14.89725111,6.095760847,221.4368742,7.945804425,0.200715951,0.675382792,-0.190857204,0.418305657,-0.07698855,0.840618524,-1.213145576,0.706194022
1533222614,44.434,32.715,117.188,22.461,26.367,37.138672,33.519536,35.880872,21.535164,14.91953289,6.087098176,222.0359288,7.945518527,0.210356523,0.669097727,-0.18292131,0.419077694,-0.088343597,0.850047426,-1.228415241,0.707147584
1533222614,44.434,29.785,211.426,23.438,49.805,37.13086,33.511724,35.806656,21.515636,14.88974836,6.080007874,221.922488,7.942875953,0.214082777,0.665525119,-0.180868398,0.422914239,-0.06857764,0.859754738,-1.226024534,0.714105412
1533222614,34.18,26.855,145.996,27.344,12.207,37.144532,33.496096,36.869156,21.507824,14.88538837,6.083559739,221.8604099,7.932122121,0.215363711,0.667408659,-0.180714096,0.429604173,-0.065016799,0.854690953,-1.225041398,0.73655919
1533222614,19.531,25.879,-141.113,28.32,-0.488,37.115236,33.474612,37.591812,21.517588,14.88108424,6.095658145,221.749049,7.925386671,0.213057964,0.666295237,-0.193585853,0.431459765,-0.062510025,0.836474435,-1.218513006,0.748504747
1533222614,16.602,25.391,-354.004,27.344,-0.488,37.015628,33.447268,36.07228,21.5254,14.90860616,6.113046428,220.868199,7.932294179,0.212477812,0.663622688,-0.190590979,0.428497779,-0.075654683,0.811842792,-1.213736197,0.735043082
1533222614,39.551,24.902,119.141,32.715,19.043,36.968752,33.429688,35.537124,21.54884,14.96225761,6.133902806,222.2515346,7.937084416,0.219798561,0.661125864,-0.188521606,0.42587679,-0.097714501,0.784028692,-1.224571747,0.725197958
1533222614,52.246,25.391,403.809,34.668,42.48,37.009768,33.406252,36.398452,21.59376,14.93575407,6.152116481,221.8880462,7.961502527,0.226962767,0.654307006,-0.185722642,0.423091557,-0.077374269,0.760996931,-1.218198831,0.689370951
1533222614,43.945,29.785,253.906,38.086,57.617,37.070312,33.406252,38.083996,21.671884,14.96365763,6.171582079,222.8997475,8.003772725,0.22156118,0.650851285,-0.177940559,0.417226068,-0.097481811,0.735048535,-1.218539905,0.631255394
1533222614,32.227,32.715,-113.281,37.598,42.48,37.093752,33.427736,38.910168,21.751964,14.96096391,6.171582079,222.9450821,8.069046454,0.210512545,0.650851285,-0.193840989,0.412684656,-0.099109454,0.735048535,-1.213562522,0.568903545
1533222614,23.438,31.25,-271.973,28.809,-13.184,37.017584,33.4375,37.685556,21.773448,14.94871276,6.159731079,221.9941159,8.127385962,0.207636874,0.647920812,-0.191915008,0.40504265,-0.091842786,0.751037825,-1.206214421,0.510068979
1533222614,30.762,29.785,42.969,29.297,9.766,36.935552,33.441404,36.830088,21.78126,14.96965562,6.154312633,222.8630474,8.138951387,0.218892485,0.646367588,-0.184050285,0.39793865,-0.10113868,0.758969649,-1.223311245,0.487958518
1533222614,44.434,27.344,253.418,30.762,37.598,36.947272,33.429688,37.328136,21.78712,14.94741457,6.151673742,222.4284965,8.145254469,0.232661765,0.646157523,-0.177371927,0.396010476,-0.081898391,0.763009955,-1.215840938,0.477606938
1533222614,40.039,27.344,166.016,31.25,-25.391,36.976568,33.410156,38.419936,21.783212,14.95215893,6.160515091,222.7746256,8.1512081,0.230465037,0.64575633,-0.179872931,0.395210259,-0.086160293,0.749875113,-1.221970169,0.469282026
1533222614,23.438,30.273,-152.832,30.762,-7.324,37.00196,33.417968,39.273452,21.812508,14.95100824,6.172073512,222.7336183,8.146415518,0.224720073,0.64785465,-0.19291567,0.395183642,-0.087084254,0.733746411,-1.21720296,0.474702141
1533222614,11.719,30.762,-413.574,21.973,-11.23,36.947272,33.427736,38.232436,21.818368,14.9224616,6.166838759,221.5827051,8.165537118,0.227424716,0.647418541,-0.185537106,0.386912602,-0.07623012,0.741586656,-1.219759193,0.442214164
1533222614,19.043,28.32,-9.766,13.184,20.996,36.822272,33.417968,36.843764,21.742196,14.9900839,6.160662291,223.0973328,8.165122846,0.21785032,0.646542366,-0.198925725,0.384817614,-0.094324679,0.750791242,-1.204947758,0.44179176
1533222614,44.434,32.227,355.957,19.531,28.809,36.761728,33.43164,36.861344,21.662116,15.00863198,6.166838759,222.3067445,8.156452269,0.232512137,0.647418541,-0.192071984,0.4010736,-0.095637119,0.741586656,-1.19735583,0.465550391
